id,PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,Adopted
2095,Dog,Golden Retriever,30,Black,Medium,20.72689486146971,1,0,65,467,0,0
2096,Rabbit,Rabbit,45,Black,Small,7.745512002313922,1,0,43,250,0,0
2098,Cat,Persian,136,White,Small,29.11380260483545,1,0,58,110,0,0
2099,Rabbit,Rabbit,84,Black,Large,2.46730875662087,1,0,57,326,0,0
2100,Dog,Golden Retriever,131,Orange,Small,21.455334735629428,1,0,61,455,1,0
2101,Rabbit,Rabbit,80,Gray,Large,3.222049657773878,1,0,45,433,0,0
2102,Dog,Poodle,162,Brown,Large,27.955665455676314,1,1,52,428,1,0
2103,Rabbit,Rabbit,99,Gray,Large,24.483341713020607,1,0,88,277,0,0
2104,Cat,Siamese,41,Black,Large,20.4208352014349,1,0,12,9,0,0
2105,Rabbit,Rabbit,95,Orange,Small,15.022139953584173,1,1,44,491,0,0
2107,Cat,Persian,17,Gray,Medium,28.09382395245243,1,0,12,271,0,1
2108,Cat,Persian,161,Brown,Large,25.42876868073133,1,0,15,137,1,0
2109,Dog,Golden Retriever,76,White,Large,28.16317783295575,1,1,2,441,0,0
2110,Cat,Persian,175,White,Medium,23.37552205561896,1,1,64,178,0,0
2111,Rabbit,Rabbit,114,White,Small,23.135920841154107,1,1,47,176,1,0
2112,Bird,Parakeet,175,Brown,Small,26.583966379582726,1,0,32,366,0,0
2113,Cat,Persian,160,Brown,Medium,6.303898538991391,1,0,11,404,0,1
2114,Bird,Parakeet,15,White,Large,3.469165460126382,1,0,58,168,1,1
2115,Bird,Parakeet,13,Gray,Medium,15.321626675534908,0,0,45,24,0,1
2116,Bird,Parakeet,108,Brown,Small,5.495251355085882,0,0,30,17,0,0
2117,Bird,Parakeet,8,Brown,Medium,22.44902885493685,0,0,2,455,0,1
2118,Rabbit,Rabbit,179,Orange,Medium,25.906405919013547,0,0,53,322,0,0
2120,Bird,Parakeet,153,White,Large,20.0758746210494,1,0,66,186,0,0
2121,Dog,Golden Retriever,165,Black,Medium,8.687585893809048,0,0,3,125,0,0
2122,Bird,Parakeet,86,Black,Small,11.403083566836864,1,0,43,102,0,0
2124,Dog,Labrador,116,Orange,Large,29.20797355457148,1,0,3,247,0,1
2125,Cat,Siamese,65,Black,Large,20.40632591377515,1,0,44,60,1,1
2126,Cat,Persian,3,Black,Small,4.640201255608401,1,0,42,343,1,1
2127,Bird,Parakeet,155,Brown,Medium,1.9663727837457448,1,0,42,251,1,0
2128,Rabbit,Rabbit,13,Black,Large,17.33441947094482,1,1,65,497,0,0
2130,Dog,Golden Retriever,152,White,Large,14.4429911186744,1,0,12,30,0,0
2131,Rabbit,Rabbit,49,Black,Medium,15.29399228195348,0,0,30,186,1,0
2132,Dog,Golden Retriever,134,Black,Small,21.96029160431308,0,0,23,392,1,0
2134,Bird,Parakeet,143,Brown,Small,11.48312734483255,1,0,32,152,0,0
2135,Rabbit,Rabbit,154,Brown,Large,20.32924912177613,0,0,14,474,0,0
2137,Dog,Golden Retriever,141,White,Large,17.809341287852728,0,0,83,455,0,0
2139,Cat,Persian,104,White,Small,1.018197982225229,1,0,14,159,0,0
2140,Rabbit,Rabbit,48,Orange,Large,18.391427988834906,1,0,53,491,0,1
2141,Bird,Parakeet,102,Black,Small,11.667670143616297,1,0,28,110,0,0
2142,Dog,Labrador,22,Black,Small,27.36281374400521,1,0,44,351,0,1
2143,Cat,Persian,69,Gray,Medium,13.397719170186836,1,0,37,153,1,1
2144,Cat,Siamese,146,Gray,Small,12.367943272785306,0,0,66,274,1,0
2145,Dog,Poodle,116,Orange,Small,18.83764733372966,0,0,43,185,0,1
2146,Rabbit,Rabbit,81,Black,Small,12.453410394622402,1,1,64,229,0,0
2147,Bird,Parakeet,31,Black,Small,1.5813339864443765,1,0,15,461,0,0
2148,Bird,Parakeet,1,Gray,Medium,28.404044845562208,1,0,24,278,0,1
2149,Cat,Siamese,14,White,Large,4.068210423300057,1,0,19,370,0,0
2150,Dog,Labrador,120,Gray,Large,18.716865237020865,1,1,72,450,0,0
2153,Dog,Golden Retriever,100,Brown,Large,14.34185938567929,1,0,17,9,0,0
2154,Dog,Labrador,16,Gray,Medium,25.09225426924806,1,0,14,181,1,1
2155,Bird,Parakeet,32,Gray,Large,25.81366626020345,1,0,14,424,0,0
2156,Dog,Golden Retriever,2,Gray,Small,12.196876476287043,0,0,10,443,1,0
2157,Dog,Poodle,2,Orange,Large,7.887095228503795,0,1,66,252,0,0
2158,Dog,Golden Retriever,91,Black,Small,17.35214392486123,1,0,82,5,1,0
2159,Rabbit,Rabbit,12,Orange,Medium,21.867797517731404,1,0,43,289,0,1
2160,Rabbit,Rabbit,173,Gray,Large,5.712953697956345,1,0,15,416,0,0
2161,Dog,Poodle,167,Orange,Large,25.66245514268892,0,0,18,76,1,0
2162,Bird,Parakeet,56,Black,Large,6.820672444499974,1,0,1,406,0,0
2163,Bird,Parakeet,101,Orange,Small,16.357607740667568,1,0,14,111,0,0
2164,Bird,Parakeet,57,White,Large,18.47282954366713,0,0,31,153,0,0
2165,Bird,Parakeet,12,Gray,Large,29.07112410632871,0,0,58,351,1,0
2166,Rabbit,Rabbit,16,Brown,Large,26.823617645532806,1,0,16,437,0,1
2167,Rabbit,Rabbit,169,Brown,Medium,1.5815285837362474,1,0,25,150,0,1
2168,Bird,Parakeet,152,Brown,Small,15.233498736773242,0,0,67,406,1,0
2169,Bird,Parakeet,89,White,Large,27.92173738816303,1,1,46,374,1,0
2170,Cat,Siamese,162,Orange,Small,21.77713646520491,0,0,58,277,1,0
2171,Dog,Golden Retriever,140,Gray,Large,4.115015437650435,1,0,72,87,0,0
2172,Rabbit,Rabbit,117,Gray,Large,17.63520788034433,0,0,81,418,0,0
2173,Rabbit,Rabbit,39,White,Small,25.99452960242946,1,0,78,57,1,0
2174,Cat,Siamese,37,Orange,Large,20.02988643083459,0,0,86,112,0,0
2176,Rabbit,Rabbit,31,White,Large,6.641891121297427,1,0,52,281,0,0
2177,Rabbit,Rabbit,125,Brown,Large,27.963959956284587,1,0,26,324,0,0
2178,Cat,Persian,82,Gray,Large,18.015695450052945,1,0,8,323,0,0
2179,Rabbit,Rabbit,102,Gray,Small,23.892000442503733,0,0,53,82,1,0
2180,Cat,Persian,91,Black,Small,2.83246009896097,0,1,61,443,1,0
2181,Cat,Siamese,130,White,Medium,2.1034261709926367,1,0,82,282,1,1
2182,Dog,Golden Retriever,163,Black,Small,23.5744237966606,1,0,22,66,0,0
2183,Dog,Golden Retriever,147,White,Medium,22.09932802753382,1,0,73,155,0,1
2185,Bird,Parakeet,120,Orange,Large,18.967478518581128,0,0,3,327,0,0
2186,Dog,Labrador,148,White,Medium,16.05162911377812,1,0,34,437,0,1
2187,Cat,Siamese,16,Orange,Medium,29.2031523733762,1,0,54,48,0,1
2188,Cat,Persian,54,Brown,Small,6.036477471675855,0,1,63,492,1,0
2189,Dog,Poodle,57,Brown,Large,16.39016050314212,1,0,42,203,0,0
2190,Rabbit,Rabbit,175,White,Medium,15.031649130963476,0,0,60,236,0,0
2191,Dog,Labrador,88,Orange,Large,23.676044813858056,1,0,12,433,0,1
2193,Dog,Labrador,149,Gray,Medium,15.601891827641902,1,0,65,430,0,1
2194,Bird,Parakeet,109,Gray,Medium,7.58902265712813,1,1,30,462,1,0
2195,Bird,Parakeet,107,Gray,Large,8.569823354539595,1,1,50,152,0,0
2197,Rabbit,Rabbit,14,Brown,Medium,17.165788047744396,0,0,60,466,0,1
2198,Rabbit,Rabbit,9,Orange,Medium,11.864827351430034,1,0,78,64,0,0
2199,Dog,Golden Retriever,31,Gray,Medium,9.40653970648193,0,0,19,67,0,1
2200,Rabbit,Rabbit,23,Orange,Small,9.360578332073432,0,0,8,122,0,0
2202,Dog,Labrador,153,Black,Large,26.60187171767632,1,0,23,179,0,1
2203,Rabbit,Rabbit,110,White,Small,13.042581689611795,1,1,2,373,0,0
2204,Rabbit,Rabbit,53,Brown,Medium,20.8196001245636,1,1,32,286,0,0
2205,Cat,Persian,121,Orange,Medium,13.579569957807456,0,0,74,42,0,0
2206,Cat,Siamese,77,Brown,Large,9.4829355898899,1,0,46,268,1,0
2207,Dog,Golden Retriever,5,White,Small,3.399410801125075,0,0,73,49,1,0
2208,Bird,Parakeet,65,White,Medium,2.251938435025302,1,0,69,295,0,1
2209,Cat,Persian,58,Orange,Large,16.557641344465722,0,0,64,423,1,0
2210,Cat,Siamese,51,Gray,Small,22.38381618888947,0,0,5,63,0,0
2211,Cat,Siamese,49,Gray,Small,10.252273966311414,0,0,58,39,0,0
2212,Rabbit,Rabbit,100,Orange,Small,20.712048084050988,1,1,13,60,0,0
2213,Bird,Parakeet,83,Gray,Small,4.134247316325261,1,0,34,231,1,0
2215,Bird,Parakeet,103,White,Small,6.342377079594419,1,0,41,262,1,1
2216,Dog,Golden Retriever,4,White,Small,23.20391776445031,1,0,5,161,0,1
2217,Cat,Siamese,117,White,Small,8.957939909010879,1,0,54,210,0,0
2220,Dog,Poodle,68,White,Small,23.605007489651324,1,1,15,144,0,0
2221,Dog,Golden Retriever,49,Orange,Medium,3.032942927755818,1,0,74,314,1,1
2222,Bird,Parakeet,4,White,Small,8.948412673588876,0,1,12,423,0,0
2223,Bird,Parakeet,4,Orange,Small,2.811913079376805,1,0,52,153,0,1
2224,Bird,Parakeet,145,Brown,Small,10.294120032010872,1,1,83,58,0,0
2225,Bird,Parakeet,59,Gray,Large,18.557890073854928,1,0,20,384,1,0
2226,Rabbit,Rabbit,13,Brown,Medium,6.10639635791977,0,0,38,407,0,1
2228,Cat,Siamese,84,Orange,Medium,24.454996222588125,1,0,68,378,0,1
2229,Rabbit,Rabbit,87,Gray,Medium,26.56089963737425,1,0,12,60,1,1
2230,Cat,Siamese,65,Gray,Small,29.56252821449024,0,0,54,93,1,0
2231,Dog,Labrador,93,Orange,Small,17.88946974384659,0,0,73,17,1,0
2232,Dog,Golden Retriever,57,Orange,Large,3.04067512927485,1,1,62,403,0,0
2233,Dog,Golden Retriever,112,Gray,Medium,7.156047943279918,1,0,13,229,0,1
2234,Rabbit,Rabbit,105,Brown,Small,10.887486247635682,1,0,76,77,1,0
2235,Dog,Golden Retriever,118,Brown,Medium,1.9119326967094787,1,0,30,432,0,1
2236,Dog,Poodle,47,Orange,Large,7.664383901257287,0,0,38,192,0,0
2237,Rabbit,Rabbit,21,White,Large,13.164963067604774,1,1,59,147,0,0
2238,Cat,Persian,142,Black,Small,23.7339290651312,1,0,29,54,0,0
2240,Dog,Poodle,142,Orange,Large,15.027701139330684,0,0,79,399,0,0
2241,Cat,Siamese,83,Gray,Medium,7.853761117793785,1,0,37,99,1,1
2242,Cat,Siamese,50,Gray,Large,19.56562218757393,1,0,38,70,0,0
2243,Bird,Parakeet,64,Black,Large,15.279651016925737,1,0,31,481,0,0
2244,Cat,Persian,121,Black,Small,26.869706946081127,1,0,33,303,1,0
2245,Cat,Persian,74,Gray,Large,15.925416197503,1,0,14,74,1,0
2246,Rabbit,Rabbit,149,White,Medium,4.1941262046500265,0,1,45,133,0,0
2247,Cat,Persian,20,Orange,Small,29.76312198144528,0,1,73,211,1,0
2248,Bird,Parakeet,61,Brown,Small,15.588268679153622,1,0,38,316,0,0
2249,Cat,Persian,168,Brown,Medium,1.1416495145873062,0,1,42,111,1,0
2251,Cat,Siamese,162,Black,Large,8.09167284654468,1,0,78,286,0,0
2252,Rabbit,Rabbit,118,White,Small,3.7457487246390566,0,1,87,492,1,0
2253,Dog,Labrador,65,White,Medium,18.04285776145532,0,0,28,241,0,1
2254,Cat,Siamese,165,White,Large,24.70939455679331,1,0,4,308,1,0
2255,Rabbit,Rabbit,114,Brown,Large,20.268289811187657,1,0,37,275,0,0
2256,Dog,Poodle,172,Gray,Medium,19.94096526546381,0,0,55,54,0,0
2258,Cat,Persian,32,Brown,Small,16.130553547936522,1,0,69,91,0,0
2259,Rabbit,Rabbit,62,Orange,Medium,16.292270708395932,1,0,73,499,0,1
2260,Rabbit,Rabbit,165,Brown,Medium,28.88645874167149,0,0,61,330,0,0
2261,Rabbit,Rabbit,52,Brown,Small,23.17466360580925,0,0,81,471,0,0
2262,Cat,Persian,109,Brown,Large,27.788550806732808,1,0,29,247,0,0
2263,Bird,Parakeet,84,Brown,Medium,9.317656669003904,1,0,13,338,0,1
2265,Cat,Persian,32,Gray,Medium,18.869305991165323,0,0,1,324,0,0
2266,Rabbit,Rabbit,89,Brown,Medium,6.508050220680415,0,0,63,80,0,0
2267,Cat,Persian,147,Orange,Medium,9.657889853482754,0,0,13,423,1,0
2268,Dog,Labrador,131,Orange,Small,28.814256467892523,1,0,84,38,1,1
2269,Cat,Siamese,147,Brown,Large,7.076504094553645,1,0,81,268,0,1
2270,Cat,Siamese,168,Orange,Large,6.210052009268534,1,1,3,33,0,0
2271,Dog,Labrador,70,Brown,Large,20.986260902397984,0,0,87,301,1,0
2272,Bird,Parakeet,8,White,Small,15.993182213081552,0,0,53,374,0,0
2274,Rabbit,Rabbit,128,Orange,Small,10.201380529501254,0,1,36,164,1,0
2275,Rabbit,Rabbit,14,Orange,Medium,15.427976379358572,0,0,7,70,0,1
2277,Rabbit,Rabbit,126,Black,Large,27.18780833129154,1,1,49,481,1,0
2278,Dog,Labrador,14,White,Large,8.627749236540737,1,1,4,473,1,1
2279,Bird,Parakeet,2,Orange,Medium,18.59699397881877,1,1,5,474,1,1
2280,Dog,Golden Retriever,68,Black,Medium,15.08329128693164,1,0,74,419,0,1
2281,Rabbit,Rabbit,111,White,Small,28.00161842473243,1,0,54,184,1,0
2282,Bird,Parakeet,55,White,Small,12.253695753567753,0,0,20,49,0,0
2283,Bird,Parakeet,157,Orange,Medium,20.73643839946073,0,0,57,231,1,0
2284,Cat,Siamese,128,Orange,Medium,3.08744373543633,1,0,47,148,0,1
2285,Dog,Poodle,27,Orange,Medium,26.35977799522563,1,0,55,222,0,1
2286,Bird,Parakeet,119,White,Large,19.380112303789137,0,0,3,205,1,0
2287,Rabbit,Rabbit,161,Black,Small,1.955488179120369,0,0,63,267,1,0
2288,Cat,Persian,76,Orange,Large,6.15851406835823,1,0,45,413,0,0
2289,Bird,Parakeet,16,Orange,Large,21.266176442934952,0,1,6,237,0,0
2290,Cat,Persian,151,Gray,Small,5.772766196691583,0,1,3,136,1,0
2294,Bird,Parakeet,120,Black,Medium,22.612003099000795,0,0,22,51,0,0
2295,Rabbit,Rabbit,151,White,Large,10.28164507967344,1,1,27,110,0,0
2296,Cat,Siamese,53,Orange,Small,17.28286036836363,0,1,20,2,0,0
2297,Cat,Siamese,130,Orange,Small,7.103330493119494,1,0,69,171,1,0
2298,Cat,Siamese,40,Black,Small,3.762219085213215,1,0,54,50,0,0
2299,Rabbit,Rabbit,119,Brown,Small,6.951382531528083,1,0,48,443,1,0
2300,Bird,Parakeet,137,White,Small,25.762113812230904,0,0,43,172,1,0
2301,Cat,Persian,17,Orange,Medium,29.54881665391768,0,0,77,257,0,1
2302,Cat,Siamese,111,Brown,Large,12.27029742260598,1,0,29,322,0,0
2303,Rabbit,Rabbit,139,White,Medium,29.494788766773933,0,0,63,334,0,0
2304,Bird,Parakeet,1,Orange,Medium,2.346576009001557,1,0,72,367,0,1
2305,Bird,Parakeet,2,Black,Small,12.319447598585086,1,0,15,283,0,1
2306,Bird,Parakeet,111,Orange,Large,8.388260003529982,1,0,61,300,0,0
2307,Cat,Siamese,128,Black,Large,24.59485605344086,0,0,35,175,0,1
2308,Rabbit,Rabbit,176,White,Medium,1.4597528158334423,0,0,66,124,0,0
2309,Cat,Persian,46,Brown,Large,12.60085944360245,1,0,69,70,0,0
2310,Dog,Golden Retriever,66,Orange,Small,5.136976192721701,1,0,14,405,0,0
2311,Bird,Parakeet,42,Brown,Small,3.080220396632343,1,0,53,396,0,0
2312,Cat,Siamese,146,White,Large,10.324457256311884,1,0,46,193,1,0
2313,Dog,Poodle,147,Gray,Medium,23.747764302643603,1,0,46,457,1,1
2314,Bird,Parakeet,111,Black,Small,5.315452721027104,1,0,33,217,0,0
2315,Dog,Labrador,53,Brown,Small,20.762343347332887,1,0,23,362,1,1
2317,Cat,Siamese,163,Brown,Medium,29.064458685113493,1,0,43,86,0,1
2319,Rabbit,Rabbit,90,Gray,Small,14.228603492474852,0,0,51,424,1,0
2320,Rabbit,Rabbit,98,Orange,Medium,24.223277951377213,1,0,52,350,1,1
2321,Cat,Siamese,171,Orange,Small,27.10905494766024,0,0,4,437,1,0
2322,Dog,Labrador,160,Brown,Medium,24.311936701215856,1,1,87,171,1,1
2324,Dog,Golden Retriever,77,Brown,Large,22.923009619006194,1,1,73,140,1,0
2325,Rabbit,Rabbit,43,Brown,Small,13.651089002565202,1,0,87,111,0,1
2326,Cat,Siamese,122,Orange,Small,28.28551728390305,0,0,72,1,0,0
2327,Cat,Siamese,24,White,Medium,15.160979641949508,1,1,2,464,0,0
2328,Cat,Persian,138,White,Small,13.865726715158598,1,1,74,77,0,0
2329,Bird,Parakeet,21,Brown,Large,12.53542719440015,1,0,7,37,0,1
2331,Bird,Parakeet,37,White,Small,15.7593116492693,1,1,72,370,0,0
2332,Dog,Labrador,154,Black,Small,14.144756361895618,1,1,39,161,1,0
2333,Dog,Poodle,19,White,Medium,25.7353818981445,1,0,60,186,0,1
2334,Bird,Parakeet,27,Gray,Small,20.02919205045792,0,0,53,436,0,0
2335,Bird,Parakeet,164,Gray,Small,22.018822273793194,1,0,45,422,1,0
2336,Dog,Golden Retriever,23,White,Small,26.127080834222205,1,0,63,206,0,1
2337,Bird,Parakeet,50,Orange,Small,17.96725667482327,0,0,86,144,0,0
2338,Rabbit,Rabbit,81,White,Medium,21.525735372511992,1,0,18,300,0,1
2339,Bird,Parakeet,35,Black,Large,21.73896652752409,0,0,73,264,0,0
2342,Cat,Persian,49,Orange,Small,20.220786249566245,1,0,38,270,0,0
2343,Bird,Parakeet,172,Orange,Small,3.596085707108427,1,0,31,320,0,0
2344,Bird,Parakeet,99,White,Medium,17.165449098665274,0,0,48,170,0,0
2345,Rabbit,Rabbit,49,Orange,Small,6.526705348998622,0,0,57,494,0,0
2346,Rabbit,Rabbit,157,Gray,Medium,26.17788919759039,1,0,63,99,0,1
2347,Cat,Persian,5,Gray,Large,15.003477489359463,1,0,47,215,0,1
2348,Rabbit,Rabbit,66,Brown,Small,24.265226197818308,1,0,67,16,1,0
2349,Bird,Parakeet,100,White,Medium,7.9080736287928675,1,1,10,260,1,0
2350,Bird,Parakeet,75,Black,Medium,9.98226421943435,0,0,58,398,0,0
2351,Cat,Persian,178,Black,Small,3.67580113232012,1,1,35,397,1,0
2352,Rabbit,Rabbit,30,Gray,Small,13.009813922793851,1,0,57,213,0,0
2353,Dog,Poodle,66,Black,Medium,27.15537758071777,1,1,66,97,0,0
2354,Bird,Parakeet,68,Orange,Medium,22.196913042057968,1,0,27,200,0,1
2356,Dog,Golden Retriever,126,Black,Small,8.401740595984219,1,1,66,175,0,0
2358,Dog,Poodle,87,Orange,Large,17.40651875605614,0,0,10,155,0,0
2359,Bird,Parakeet,157,White,Large,15.967909335560435,0,0,20,393,1,0
2360,Dog,Labrador,114,Black,Medium,27.902561703486057,1,0,24,459,0,1
2361,Bird,Parakeet,63,Orange,Medium,16.382302389490036,1,0,79,166,0,1
2362,Dog,Poodle,157,Brown,Large,28.59049480204805,0,0,34,249,0,0
2366,Dog,Poodle,19,Gray,Medium,21.695910160318537,1,0,25,136,0,1
2367,Dog,Golden Retriever,68,White,Small,26.134049103582456,1,0,88,143,0,0
2368,Cat,Persian,161,Gray,Large,15.475925164617191,1,0,53,8,0,0
2369,Rabbit,Rabbit,179,Gray,Small,27.47083417620924,1,0,6,198,1,1
2370,Dog,Labrador,70,White,Small,28.64387818465575,1,0,9,200,0,0
2371,Cat,Siamese,134,White,Medium,17.72961497433143,1,1,62,464,0,0
2372,Rabbit,Rabbit,102,White,Large,1.4479754042592603,1,0,5,88,0,1
2374,Rabbit,Rabbit,150,White,Small,6.558468246077956,1,0,3,204,0,0
2375,Bird,Parakeet,17,White,Medium,28.37588129460773,0,1,68,198,1,0
2376,Bird,Parakeet,161,White,Medium,20.615291963592387,0,0,5,374,1,0
2378,Bird,Parakeet,109,Black,Small,19.96824903571668,1,1,2,239,1,0
2379,Rabbit,Rabbit,57,Orange,Small,11.11724208155342,1,0,80,129,0,0
2380,Bird,Parakeet,59,Black,Medium,27.182049904042973,0,0,74,81,0,0
2381,Cat,Persian,170,Black,Small,17.25156966077834,0,0,18,99,1,0
2383,Bird,Parakeet,14,Brown,Medium,22.16778205928881,1,0,19,317,0,1
2384,Rabbit,Rabbit,144,Gray,Small,6.656586944854537,0,1,1,236,0,0
2385,Dog,Poodle,84,Orange,Medium,10.412069182196856,1,0,66,456,0,0
2386,Rabbit,Rabbit,19,Orange,Large,8.81939757735692,0,0,57,195,0,0
2387,Dog,Poodle,75,Black,Large,5.1418992041195954,1,0,50,435,0,0
2388,Rabbit,Rabbit,36,Black,Small,7.095567092846545,1,0,77,135,1,0
2389,Rabbit,Rabbit,101,White,Large,26.26667587283456,1,0,20,295,0,0
2390,Dog,Labrador,62,Gray,Medium,7.558396394261434,1,0,9,181,0,1
2391,Rabbit,Rabbit,170,White,Medium,7.979766102050676,1,0,35,301,0,1
2392,Bird,Parakeet,37,Brown,Small,29.52822376591317,1,1,22,48,1,0
2393,Dog,Golden Retriever,108,Orange,Small,2.3415956028599987,1,0,47,250,0,0
2394,Cat,Persian,165,Gray,Small,7.914388189651025,1,0,14,39,0,0
2395,Cat,Persian,41,Brown,Medium,22.153048013069675,0,0,18,233,1,0
2398,Bird,Parakeet,154,Orange,Medium,19.286217796026413,0,1,84,324,0,0
2400,Rabbit,Rabbit,118,Orange,Small,25.634627145926206,0,0,28,22,0,0
2401,Rabbit,Rabbit,44,Brown,Medium,8.35485320151836,1,0,78,357,0,1
2402,Cat,Persian,168,Brown,Medium,4.280942192546686,1,0,79,234,0,1
2403,Bird,Parakeet,161,Orange,Large,23.16329634401247,1,0,84,28,0,0
2405,Bird,Parakeet,163,Orange,Small,23.90926050048641,1,0,45,143,0,0
2406,Cat,Persian,89,Gray,Small,22.05949503200105,1,0,63,367,0,0
2408,Rabbit,Rabbit,2,Black,Large,18.38139902693828,1,1,84,172,0,0
2409,Bird,Parakeet,20,Gray,Small,9.865361938504169,1,0,59,308,0,1
2410,Dog,Labrador,97,Black,Small,10.151050758850216,1,0,27,78,0,1
2411,Cat,Persian,77,Orange,Large,28.72119199925729,0,0,13,116,0,0
2412,Dog,Poodle,21,Black,Large,6.82543822406662,1,0,50,86,1,1
2413,Dog,Labrador,165,Orange,Small,8.502447039404313,1,0,42,125,0,1
2414,Cat,Siamese,50,Brown,Medium,17.069658737389954,1,0,10,210,0,1
2415,Dog,Poodle,143,Black,Medium,20.87084215932612,0,0,54,80,1,0
2416,Dog,Poodle,164,Orange,Small,1.4400517723462292,1,0,71,390,0,0
2417,Dog,Golden Retriever,13,Black,Large,16.69490920736765,1,0,81,293,0,1
2418,Rabbit,Rabbit,97,Black,Small,21.615935583355707,1,0,22,325,0,0
2419,Bird,Parakeet,41,White,Small,25.75050104287404,1,0,59,148,0,0
2420,Rabbit,Rabbit,167,Black,Medium,16.200485363147923,1,0,59,117,1,1
2421,Rabbit,Rabbit,54,White,Medium,19.596705568449224,1,0,15,293,0,1
2423,Rabbit,Rabbit,76,Brown,Small,18.918132977949064,0,0,61,356,0,0
2424,Cat,Siamese,2,Black,Small,3.125868725297875,1,0,88,159,1,1
2425,Dog,Golden Retriever,128,White,Small,1.2933185181642384,1,0,30,317,1,0
2426,Dog,Labrador,38,Gray,Large,24.69301402143129,1,0,10,388,1,1
2427,Cat,Siamese,59,Orange,Small,29.78614090513324,1,0,10,482,0,0
2428,Bird,Parakeet,23,Gray,Small,13.813621999854243,1,0,53,149,0,1
2429,Rabbit,Rabbit,24,White,Large,14.162189979882148,0,0,56,159,0,0
2430,Rabbit,Rabbit,57,Gray,Medium,23.304124561711674,1,0,6,465,0,1
2431,Rabbit,Rabbit,149,Brown,Medium,28.84632409910192,1,0,15,457,0,1
2432,Bird,Parakeet,101,Black,Medium,24.169508300079475,0,0,69,251,0,0
2434,Cat,Persian,82,Black,Small,25.24076383566103,1,0,32,41,1,0
2435,Dog,Golden Retriever,1,White,Medium,2.446072718331187,1,0,61,87,0,1
2436,Bird,Parakeet,102,White,Large,17.70862056495302,0,1,20,419,0,0
2437,Dog,Labrador,51,Orange,Large,12.65259029944916,0,0,42,90,0,0
2438,Dog,Golden Retriever,143,Gray,Medium,16.287303067132676,1,0,38,200,1,1
2439,Rabbit,Rabbit,59,Black,Large,29.254843930203844,1,0,9,56,0,0
2440,Rabbit,Rabbit,124,Brown,Medium,5.263433692093578,1,0,32,158,1,1
2443,Bird,Parakeet,124,Brown,Small,27.737636802990007,1,0,49,420,1,0
2444,Bird,Parakeet,5,Orange,Small,19.51776809465549,1,0,24,267,0,1
2445,Cat,Persian,172,Orange,Large,2.4358662613665123,1,0,28,72,0,0
2446,Dog,Golden Retriever,113,Black,Small,10.905519355383978,1,0,72,462,1,0
2447,Bird,Parakeet,177,Brown,Small,21.85156385172384,1,0,88,262,0,0
2448,Cat,Siamese,119,White,Medium,8.077856318050287,1,0,51,31,0,0
2449,Cat,Persian,106,Orange,Small,8.450514256076508,1,0,74,20,0,0
2450,Cat,Siamese,10,Black,Medium,13.471605010546956,0,0,66,464,0,1
2451,Cat,Persian,52,Orange,Small,16.055728147661675,1,0,1,82,0,0
2452,Cat,Persian,51,Orange,Small,7.503929129015253,1,0,18,27,1,1
2453,Dog,Golden Retriever,101,Black,Large,12.705150962827016,1,1,39,101,1,0
2454,Bird,Parakeet,38,Orange,Small,5.010212028737684,0,0,14,144,1,0
2455,Rabbit,Rabbit,26,White,Large,26.721321215603155,1,0,10,138,0,0
2457,Dog,Poodle,124,Brown,Small,12.950800492535324,1,0,68,408,0,0
2458,Cat,Persian,154,Gray,Large,13.77085246773111,1,0,57,27,1,0
2459,Cat,Siamese,149,Brown,Medium,8.655290071585068,1,0,73,269,0,1
2460,Rabbit,Rabbit,175,White,Medium,24.938291448092272,1,0,87,487,0,1
2462,Dog,Golden Retriever,125,Gray,Small,23.45328328331946,1,0,58,429,0,0
2463,Dog,Poodle,168,Orange,Large,2.631154135140002,1,0,87,217,0,0
2464,Dog,Poodle,84,White,Small,28.7794501957538,1,0,9,288,1,0
2465,Bird,Parakeet,15,Orange,Large,17.361648962163613,0,0,2,395,0,0
2466,Dog,Golden Retriever,46,White,Small,27.562113912823456,0,0,10,195,0,0
2467,Dog,Golden Retriever,119,White,Small,6.676634856896794,0,0,77,164,0,0
2468,Cat,Siamese,162,White,Medium,26.718386182116607,0,1,18,399,0,0
2469,Bird,Parakeet,25,White,Small,9.656299844173937,1,1,18,402,1,0
2470,Rabbit,Rabbit,149,Orange,Small,25.23066651176752,0,1,37,296,1,0
2471,Dog,Poodle,18,White,Small,9.740362077224418,0,0,13,371,0,0
2472,Rabbit,Rabbit,108,Black,Small,5.878121680572706,0,0,82,102,0,0
2473,Bird,Parakeet,12,White,Small,24.10898553800954,1,1,74,64,0,0
2474,Bird,Parakeet,110,Black,Medium,28.13672858421196,0,0,29,220,0,0
2475,Bird,Parakeet,125,Orange,Medium,14.766912686718172,1,1,31,42,0,0
2476,Bird,Parakeet,121,White,Large,2.083235156631093,0,0,10,210,0,1
2478,Cat,Siamese,139,Orange,Large,1.3286452029301388,1,1,79,360,0,0
2480,Cat,Persian,67,Orange,Large,27.34206909704728,1,0,55,71,0,0
2481,Rabbit,Rabbit,104,Black,Small,24.635444183608296,0,0,75,69,0,0
